object_id,original_detection_id,parent_class,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
4162,4566,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3074,2040,136,82,3047,0.5695,0.9363,23.6515,0.3164,14
4163,4567,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,861,2066,80,81,2635,0.5916,0.5543,25.3422,0.3082,16
4164,4569,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1241,2073,42,113,2688,0.7364,0.9432,13.7859,0.3422,28
4165,4570,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1754,2075,64,58,2263,0.8812,0.7549,15.2523,0.3701,18
4166,4571,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2523,2088,48,46,1622,0.9626,0.3998,9.8184,0.3635,13
4167,4572,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3106,2119,69,75,2058,0.8112,0.9418,21.7616,0.3474,24
4168,4573,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2625,2120,81,73,2480,0.7603,0.7843,18.3635,0.3456,14
4169,4574,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2860,2121,32,69,1593,0.9387,0.8976,17.2926,0.3626,10
4170,4575,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,3004,2124,88,115,3711,0.6062,0.8821,10.8224,0.3411,1
4171,4576,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,916,2151,62,35,1523,0.9579,0.8731,17.2542,0.3655,16
4172,4577,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,980,2192,122,107,4655,0.6166,0.9364,13.0183,0.3842,22
4173,4578,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2071,2192,61,65,2333,0.8383,0.7029,15.2498,0.3601,10
4174,4581,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1150,2222,47,49,1553,0.9135,0.5182,16.2903,0.3525,12
4175,4582,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2878,2227,90,101,3543,0.6215,0.8233,10.9695,0.3391,11
4176,4583,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1620,2245,51,49,1558,0.9594,0.8519,50.0192,0.4001,16
4177,4584,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1470,2246,56,56,1671,0.8061,0.5243,14.1893,0.3229,13
4178,4585,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1842,2272,81,35,1928,0.884,0.9236,16.0181,0.3583,34
4179,4586,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2588,2283,43,57,1692,0.9554,0.7253,15.0256,0.3693,0
4180,4587,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1952,2284,45,66,2082,0.9572,0.8332,16.7576,0.3872,10
4181,4588,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2768,2311,164,128,5029,0.5034,0.9294,11.1104,0.3621,5
4182,4589,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2535,2324,66,80,2501,0.7741,0.7813,15.8341,0.3481,9
4183,4590,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1834,2335,83,91,3263,0.7475,0.8855,15.2895,0.3701,9
4184,4591,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2133,2336,38,80,2106,0.9414,0.9047,22.6461,0.3893,9
4185,4592,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1068,2340,66,56,2088,0.9098,0.6906,11.8344,0.3683,22
4186,4593,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1209,2381,57,48,1220,0.8385,0.8637,32.8651,0.3332,16
4187,4594,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1740,2383,71,130,3553,0.5893,0.8744,11.8194,0.3307,7
4188,4595,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2229,2400,55,53,1726,0.8591,0.4666,26.3744,0.3532,16
4189,4597,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1610,2424,64,48,1868,0.8951,0.7804,11.5024,0.3547,15
4190,4598,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2612,2433,68,46,1936,0.8816,0.7379,11.4207,0.3533,19
4191,4599,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1325,2440,115,126,4602,0.6866,0.9515,10.7353,0.4008,25
4192,4600,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2025,2472,76,47,2018,0.8812,0.8548,15.3054,0.3604,14
4193,4601,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2245,2473,61,58,1718,0.6761,0.5791,23.4986,0.2951,18
4194,4602,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1538,2481,57,59,2332,0.9039,0.5736,15.2569,0.3797,10
4195,4603,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1584,2533,54,57,1761,0.8346,0.7251,20.3998,0.3412,10
4196,4604,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1684,2552,73,80,2918,0.7244,0.6145,24.9272,0.359,9
4197,4605,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2018,2570,79,70,2178,0.5845,0.6338,20.2632,0.2827,8
4198,4606,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2691,2576,67,48,2305,0.9588,0.7557,10.0309,0.3899,15
4199,4607,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1441,2587,111,103,3101,0.5033,0.9375,17.5236,0.2926,14
4200,4608,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2100,2589,52,62,2436,0.9701,0.689,32.24,0.4207,10
4201,4609,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1595,2612,48,62,1822,0.9645,0.8591,18.1264,0.3804,10
4202,4610,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1821,2643,86,73,2732,0.6406,0.6379,21.2319,0.3227,16
4203,4611,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2485,2692,49,51,1797,0.9569,0.608,9.8126,0.3688,11
4204,4612,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,1609,2694,50,62,1992,0.8885,0.7685,14.2942,0.3605,0
4205,4613,Detritus / Unsharp Organisms,RCNHSha_20250516_000901_IMG1,2322,2771,30,79,1433,0.7767,0.96,9.5454,0.2999,2
4206,4614,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2360,150,55,41,1220,0.8238,0.8644,17.9516,0.3139,17
4207,4615,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1479,155,111,136,3410,0.5284,0.9504,9.4169,0.3043,0
4208,4617,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1700,238,36,72,1332,0.766,0.9263,14.3807,0.2974,2
4209,4618,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1951,259,141,240,10941,0.5157,0.7292,15.2551,0.37,1
4210,4619,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2469,260,114,55,1975,0.5034,0.9454,19.4777,0.2495,19
4211,4620,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1838,268,29,78,1293,0.7743,0.9448,11.3309,0.2953,2
4212,4621,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2230,293,235,52,4906,0.5181,0.9883,15.0166,0.3667,20
4213,4622,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1466,303,41,62,1636,0.959,0.8822,15.087,0.3682,2
4214,4623,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1673,310,51,96,1996,0.6791,0.9633,13.2939,0.2969,3
4215,4624,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1290,375,63,34,1526,0.972,0.8945,11.2563,0.3639,16
4216,4625,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1514,406,70,112,3414,0.7012,0.9008,17.7687,0.3647,1
4217,4626,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2902,407,110,55,2544,0.6199,0.8816,9.3502,0.2971,19
4218,4627,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1433,436,73,57,2588,0.7781,0.6304,27.6988,0.3647,16
4219,4628,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2104,451,50,79,2699,0.9595,0.7742,17.8316,0.4136,2
4220,4629,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1801,502,107,71,2993,0.5533,0.7338,32.9943,0.3187,14
4221,4630,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2189,515,45,66,1545,0.8097,0.7982,17.0351,0.3218,4
4222,4633,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2073,654,57,76,2861,0.9411,0.845,15.3442,0.4121,1
4223,4634,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,3064,665,109,115,4269,0.5791,0.7935,17.6115,0.3621,9
4224,4635,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1842,666,93,209,8013,0.628,0.9437,19.4969,0.4079,1
4225,4636,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1413,754,49,65,1852,0.9008,0.755,15.9456,0.3603,1
4226,4637,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2507,795,64,87,3535,0.8018,0.7318,23.0956,0.405,1
4227,4638,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2577,801,44,60,1405,0.825,0.8734,17.3307,0.321,2
4228,4639,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2356,821,97,85,2638,0.5823,0.8858,22.5812,0.3028,14
4229,4640,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1782,827,56,60,1845,0.8459,0.7843,19.4644,0.347,11
4230,4641,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2191,827,82,94,3420,0.6096,0.6462,15.8447,0.3355,11
4231,4642,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1858,854,101,156,5473,0.5632,0.8653,19.2879,0.3882,3
4232,4643,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1101,885,73,65,2499,0.7896,0.704,20.9145,0.3577,18
4233,4644,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1197,894,60,62,2065,0.8526,0.6994,27.4888,0.3659,10
4234,4645,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2570,897,70,78,2863,0.7807,0.7015,15.6483,0.3644,24
4235,4646,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1164,943,84,101,2968,0.632,0.9254,20.1636,0.3285,0
4236,4647,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,3312,1004,56,41,1435,0.7933,0.8353,8.3975,0.3038,17
4237,4648,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2535,1007,55,53,1733,0.8075,0.486,16.691,0.3283,18
4238,4649,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1138,1021,91,110,4576,0.5768,0.5796,18.6482,0.3747,7
4239,4651,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,964,1045,49,83,2387,0.9259,0.8581,17.981,0.3912,1
4240,4652,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2919,1076,82,163,6355,0.7301,0.8959,18.7298,0.4378,9
4241,4653,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1857,1144,59,48,1306,0.7655,0.8827,18.7642,0.3007,18
4242,4654,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1447,1154,46,54,1736,0.859,0.7177,40.913,0.368,10
4243,4655,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2428,1154,132,76,3443,0.646,0.9376,16.0792,0.3476,20
4244,4656,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2126,1183,46,51,1298,0.8257,0.8619,19.1426,0.3188,11
4245,4657,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1880,1192,59,62,1703,0.7275,0.7328,23.3814,0.3097,12
4246,4658,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2733,1217,107,281,8280,0.4488,0.9345,16.8617,0.3515,3
4247,4660,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2990,1244,56,55,1488,0.8336,0.868,55.7961,0.3654,14
4248,4661,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,932,1295,86,47,2072,0.7908,0.8841,17.7461,0.3379,8
4249,4662,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2904,1306,41,50,1368,0.9231,0.6433,29.0878,0.3607,23
4250,4663,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1370,1313,47,101,2349,0.6983,0.9318,18.5275,0.322,28
4251,4664,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1181,1335,55,54,1783,0.8753,0.7601,17.8249,0.3517,13
4252,4665,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1599,1351,65,56,2582,0.9251,0.6467,18.7691,0.3996,15
4253,4666,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1972,1386,68,55,2186,0.783,0.6233,17.1713,0.3395,15
4254,4667,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1323,1413,31,88,1370,0.7113,0.9568,17.2273,0.2854,3
4255,4668,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2635,1416,82,205,4927,0.3657,0.9519,18.5077,0.3253,26
4256,4669,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1505,1467,91,105,4871,0.7215,0.5947,16.1423,0.4274,7
4257,4670,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1934,1485,58,65,2827,0.9603,0.5518,16.7852,0.4179,12
4258,4671,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,813,1495,82,107,2455,0.5351,0.9023,15.4438,0.2742,1
4259,4672,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1444,1536,58,132,3603,0.6281,0.9359,17.5569,0.3501,28
4260,4673,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2923,1596,66,42,1354,0.8781,0.9444,19.6983,0.3373,29
4261,4674,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2710,1623,62,62,2228,0.7969,0.4841,17.2103,0.3454,13
4262,4675,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2588,1631,44,83,1878,0.8418,0.9508,32.3122,0.36,28
4263,4676,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,3305,1644,114,89,3071,0.5223,0.7791,14.471,0.294,16
4264,4677,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,891,1645,70,59,2469,0.8531,0.7635,20.4045,0.3751,16
4265,4678,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,3060,1664,86,53,2256,0.754,0.8401,14.1579,0.3306,14
4266,4679,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1037,1671,138,203,9083,0.5849,0.8134,13.0426,0.3885,4
4267,4680,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2491,1683,60,35,1397,0.9414,0.8531,18.3138,0.3566,19
4268,4681,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,858,1701,58,71,2728,0.8509,0.6763,18.371,0.3828,10
4269,4683,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2595,1720,52,56,1224,0.7387,0.8711,30.3561,0.3009,7
4270,4684,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2693,1821,59,87,1631,0.609,0.9424,18.8991,0.2669,1
4271,4685,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2735,1873,51,58,2072,0.9664,0.5949,20.0353,0.3928,10
4272,4686,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,857,1880,85,105,2877,0.6422,0.9445,13.3185,0.3211,0
4273,4687,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1214,1891,64,73,3291,0.9318,0.686,11.2901,0.4225,10
4274,4688,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2511,1891,57,74,1278,0.7598,0.9793,17.7084,0.2968,7
4275,4689,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,3059,1891,122,57,1995,0.6368,0.9854,14.3074,0.2851,8
4276,4690,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1989,1894,74,52,2064,0.7693,0.7782,33.0895,0.3464,14
4277,4691,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2877,1941,97,45,2216,0.7746,0.9161,37.291,0.3583,14
4278,4692,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,3010,1985,47,48,1235,0.8624,0.7644,17.2248,0.3254,13
4279,4693,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,960,2003,107,37,1421,0.653,0.9893,14.24,0.267,19
4280,4694,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1750,2012,67,88,3028,0.9204,0.9088,10.7594,0.408,1
4281,4695,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,981,2040,57,67,2320,0.8385,0.7983,19.4672,0.3638,24
4282,4696,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2765,2042,91,60,3400,0.9108,0.7701,14.5167,0.4238,8
4283,4697,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,3072,2055,54,84,2052,0.6245,0.8537,15.5311,0.285,2
4284,4698,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2246,2068,37,56,1371,0.9134,0.7951,20.474,0.3493,1
4285,4699,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2148,2102,97,53,2692,0.8222,0.8996,18.9877,0.3733,31
4286,4700,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,967,2126,50,148,2917,0.7192,0.9882,13.799,0.3462,2
4287,4702,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2112,2168,40,46,1291,0.9721,0.8135,16.8029,0.3601,10
4288,4703,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2272,2172,34,71,1615,0.8734,0.8811,24.86,0.3515,10
4289,4704,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1265,2173,46,67,2236,0.8711,0.674,20.1134,0.3709,10
4290,4705,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2961,2196,44,69,2095,0.9262,0.7762,19.2589,0.3809,10
4291,4706,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1324,2208,117,137,4885,0.5979,0.9287,21.3565,0.3961,7
4292,4707,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2421,2214,42,57,1718,0.963,0.7627,16.0567,0.3737,23
4293,4708,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1691,2234,70,60,2601,0.8305,0.7412,24.9821,0.3782,16
4294,4709,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1397,2256,68,40,1592,0.8601,0.8467,17.7728,0.3395,19
4295,4710,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2854,2272,38,86,1975,0.7748,0.9212,12.2805,0.3237,3
4296,4712,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2247,2294,104,146,6732,0.6992,0.7909,15.0008,0.4248,4
4297,4713,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2693,2308,139,95,3570,0.5816,0.957,13.7278,0.331,8
4298,4714,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1320,2322,58,92,1678,0.5327,0.9231,20.3617,0.2473,28
4299,4715,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,3098,2332,37,55,1407,0.9571,0.8094,11.2326,0.3547,10
4300,4716,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2593,2341,81,105,3380,0.6055,0.7982,13.5377,0.3304,1
4301,4717,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1490,2356,73,60,2477,0.8377,0.5378,19.5853,0.37,16
4302,4718,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1393,2419,73,60,2799,0.8701,0.715,14.8353,0.3878,17
4303,4719,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2346,2452,70,88,2195,0.7398,0.9409,13.3695,0.3231,25
4304,4720,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2953,2487,51,46,1311,0.9445,0.8834,10.4721,0.3463,18
4305,4721,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1606,2501,60,55,2333,0.9693,0.7651,16.9397,0.401,15
4306,4723,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1245,2529,82,123,4171,0.8203,0.9176,15.1054,0.428,2
4307,4724,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2006,2561,150,144,5441,0.4169,0.6896,19.3506,0.3444,8
4308,4725,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1672,2585,41,63,1688,0.9249,0.8264,15.5781,0.3606,2
4309,4726,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1823,2611,41,54,1355,0.9637,0.8647,31.6534,0.375,0
4310,4727,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2648,2615,68,48,2202,0.9358,0.8184,11.3245,0.3802,17
4311,4728,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2334,2662,147,128,6941,0.5097,0.8197,15.8425,0.3687,16
4312,4729,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1534,2715,92,67,2635,0.7001,0.8325,10.6795,0.3261,19
4313,4730,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2571,2752,46,48,1381,0.9325,0.8519,8.6178,0.3436,11
4314,4731,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,2268,2760,83,47,1476,0.7239,0.9603,11.2625,0.2875,19
4315,4732,Detritus / Unsharp Organisms,RCNHSha_20250516_000947_IMG4,1913,2782,44,64,2030,0.9482,0.7127,9.9646,0.3756,2
4316,4733,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1480,192,121,105,4109,0.4509,0.5868,10.142,0.3098,18
4317,4734,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1798,272,34,76,1709,0.9411,0.8971,34.4612,0.3851,10
4318,4735,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1683,273,52,81,2711,0.9439,0.814,21.9815,0.4136,10
4319,4736,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1939,307,104,257,9800,0.568,0.9619,13.8989,0.3843,26
4320,4737,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2671,307,127,203,8504,0.4784,0.9059,12.6556,0.3562,1
4321,4738,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1362,314,57,41,1668,0.9483,0.7376,12.2495,0.3634,17
4322,4739,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1459,315,66,45,1856,0.8751,0.7939,20.1813,0.3569,16
4323,4740,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1694,350,162,145,8414,0.5189,0.901,20.7548,0.3764,14
4324,4741,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2079,376,58,55,2356,0.8771,0.4902,17.9061,0.3753,15
4325,4742,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1530,402,57,77,1967,0.6907,0.8244,14.7027,0.3006,1
4326,4743,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1293,493,58,53,1720,0.9674,0.8986,22.4982,0.3815,16
4327,4744,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2800,494,57,87,2578,0.8348,0.8047,15.0925,0.3687,1
4328,4745,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2140,517,95,109,4105,0.6871,0.8879,12.9974,0.3833,7
4329,4746,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2477,525,58,120,3900,0.8364,0.8859,12.1452,0.4191,1
4330,4747,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1515,580,54,61,2205,0.864,0.6386,15.3237,0.3627,10
4331,4748,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2116,607,42,51,1219,0.8542,0.7923,20.3968,0.3254,0
4332,4749,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2057,631,44,135,3347,0.6589,0.9691,19.6564,0.3512,26
4333,4750,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1298,633,55,63,2086,0.8663,0.6844,14.6339,0.358,10
4334,4751,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2637,657,51,137,3708,0.7246,0.9444,19.8496,0.3856,9
4335,4752,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2879,664,77,58,2807,0.8139,0.649,13.7798,0.3702,15
4336,4753,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2580,696,58,43,1735,0.9671,0.7659,21.1556,0.3807,15
4337,4754,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1667,759,69,69,2668,0.8022,0.5695,16.2764,0.3636,13
4338,4755,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1077,763,85,101,4221,0.7487,0.8961,17.0989,0.4105,1
4339,4756,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2158,782,55,54,1457,0.7944,0.8032,32.8217,0.3294,16
4340,4757,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1411,783,81,92,2811,0.7328,0.9328,21.2358,0.3535,7
4341,4758,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2591,800,87,120,4962,0.7337,0.6457,18.1931,0.4368,7
4342,4759,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2270,822,98,66,2629,0.6909,0.9327,15.7482,0.3282,19
4343,4760,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2197,830,51,89,2737,0.8088,0.8313,20.1385,0.3723,2
4344,4761,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1878,843,188,69,6483,0.6697,0.9556,17.2271,0.4181,20
4345,4762,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,3069,868,41,57,1621,0.9701,0.7478,14.6994,0.3706,1
4346,4763,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,997,905,69,64,2030,0.7856,0.7362,15.5713,0.3325,18
4347,4764,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,1761,946,134,184,8875,0.6012,0.8628,19.4645,0.3998,1
4348,4765,Detritus / Unsharp Organisms,RCNHSha_20250516_001002_IMG5,2719,951,56,65,2315,0.9614,0.8009,14.4769,0.3955,10
