detection_id,frame,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
1760,RCNHSha_20250513_031016_IMG6,3192,1110,175,194,49,0,Cladoceramorpha,relabelled
2208,RCNHSha_20250514_001002_IMG5,1413,1577,88,89,49,49,Detritus / Unsharp Organisms,confirmed
8251,RCNHSha_20250922_055055_IMG5,1114,931,65,67,49,49,Detritus / Unsharp Organisms,confirmed
9122,RCNHSha_20250922_072208_IMG12,1750,613,48,54,49,49,Detritus / Unsharp Organisms,confirmed
6506,RCNHSha_20250921_222019_IMG3,1179,1247,91,76,49,49,Detritus / Unsharp Organisms,confirmed
1215,RCNHSha_20250513_003900_IMG1,1863,618,100,95,49,0,Cladoceramorpha,relabelled
5622,RCNHSha_20250516_031002_IMG5,787,740,399,159,49,49,Detritus / Unsharp Organisms,confirmed
842,RCNHSha_20250512_011034_IMG7,2130,1533,56,52,49,49,Detritus / Unsharp Organisms,confirmed
7285,RCNHSha_20250921_232102_IMG7,1258,709,90,67,49,49,Detritus / Unsharp Organisms,confirmed
8059,RCNHSha_20250922_052024_IMG2,1778,111,148,148,49,49,Detritus / Unsharp Organisms,confirmed
8316,RCNHSha_20250922_055125_IMG8,2861,567,119,98,49,49,Detritus / Unsharp Organisms,confirmed
8675,RCNHSha_20250922_062107_IMG6,2415,458,56,207,49,49,Detritus / Unsharp Organisms,confirmed
1261,RCNHSha_20250513_003900_IMG1,2787,2371,105,83,49,49,Detritus / Unsharp Organisms,confirmed
7508,RCNHSha_20250922_005035_IMG4,662,1166,93,71,49,49,Detritus / Unsharp Organisms,confirmed
6652,RCNHSha_20250921_222139_IMG11,1348,696,51,68,49,49,Detritus / Unsharp Organisms,confirmed
8394,RCNHSha_20250922_055125_IMG8,2045,2851,79,81,49,49,Detritus / Unsharp Organisms,confirmed
6540,RCNHSha_20250921_222019_IMG3,2372,2162,63,53,49,49,Detritus / Unsharp Organisms,confirmed
156,RCNHSha_20250510_020901_IMG1,1810,2640,219,98,49,49,Detritus / Unsharp Organisms,confirmed
987,RCNHSha_20250512_021047_IMG8,2263,1005,50,53,49,49,Detritus / Unsharp Organisms,confirmed
8774,RCNHSha_20250922_062127_IMG8,2945,688,50,71,49,49,Detritus / Unsharp Organisms,confirmed
7480,RCNHSha_20250922_005035_IMG4,1160,405,77,111,49,49,Detritus / Unsharp Organisms,confirmed
8021,RCNHSha_20250922_045153_IMG11,1786,1538,164,96,49,49,Detritus / Unsharp Organisms,confirmed
1680,RCNHSha_20250513_030931_IMG3,1816,1228,109,130,49,49,Detritus / Unsharp Organisms,confirmed
4639,RCNHSha_20250516_000947_IMG4,2356,821,97,85,49,49,Detritus / Unsharp Organisms,confirmed
3790,RCNHSha_20250515_023917_IMG2,1818,640,48,49,49,49,Detritus / Unsharp Organisms,confirmed
1302,RCNHSha_20250513_003931_IMG3,1803,1317,202,209,49,50,Copepoda,relabelled
1853,RCNHSha_20250513_031031_IMG7,1100,1841,84,85,49,49,Detritus / Unsharp Organisms,confirmed
4659,RCNHSha_20250516_000947_IMG4,1178,1222,152,98,49,0,Cladoceramorpha,relabelled
1206,RCNHSha_20250513_003900_IMG1,2546,347,92,62,49,49,Detritus / Unsharp Organisms,confirmed
5004,RCNHSha_20250516_001016_IMG6,2501,2457,59,93,49,49,Detritus / Unsharp Organisms,confirmed
1018,RCNHSha_20250512_021047_IMG8,1101,2491,97,80,49,49,Detritus / Unsharp Organisms,confirmed
7882,RCNHSha_20250922_005155_IMG12,539,1885,76,103,49,49,Detritus / Unsharp Organisms,confirmed
907,RCNHSha_20250512_011034_IMG7,2987,2299,155,102,49,49,Detritus / Unsharp Organisms,confirmed
6552,RCNHSha_20250921_222019_IMG3,1787,2578,52,62,49,49,Detritus / Unsharp Organisms,confirmed
3089,RCNHSha_20250515_001047_IMG8,1447,2198,75,67,49,49,Detritus / Unsharp Organisms,confirmed
4683,RCNHSha_20250516_000947_IMG4,2595,1720,52,56,49,49,Detritus / Unsharp Organisms,confirmed
9525,RCNHSha_20250922_202225_IMG11,1242,866,278,371,49,49,Detritus / Unsharp Organisms,confirmed
598,RCNHSha_20250511_233901_IMG1,742,1235,65,57,49,49,Detritus / Unsharp Organisms,confirmed
8962,RCNHSha_20250922_065047_IMG4,2223,1093,72,99,49,49,Detritus / Unsharp Organisms,confirmed
7371,RCNHSha_20250922_002134_IMG10,1891,208,113,102,49,49,Detritus / Unsharp Organisms,confirmed
7883,RCNHSha_20250922_005155_IMG12,3141,1900,88,82,49,49,Detritus / Unsharp Organisms,confirmed
9566,RCNHSha_20250922_202225_IMG11,1711,2163,57,66,49,49,Detritus / Unsharp Organisms,confirmed
6796,RCNHSha_20250921_225041_IMG5,1646,1147,101,84,49,49,Detritus / Unsharp Organisms,confirmed
2140,RCNHSha_20250513_234016_IMG6,2482,1418,122,101,49,49,Detritus / Unsharp Organisms,confirmed
2339,RCNHSha_20250514_023946_IMG4,2137,1860,74,63,49,49,Detritus / Unsharp Organisms,confirmed
7552,RCNHSha_20250922_005035_IMG4,1205,2414,48,54,49,49,Detritus / Unsharp Organisms,confirmed
815,RCNHSha_20250512_011034_IMG7,2524,1164,240,195,49,50,Copepoda,relabelled
9388,RCNHSha_20250922_202115_IMG4,1242,866,292,372,49,49,Detritus / Unsharp Organisms,confirmed
7918,RCNHSha_20250922_045113_IMG7,2990,586,94,82,49,49,Detritus / Unsharp Organisms,confirmed
2178,RCNHSha_20250514_000917_IMG2,2677,986,51,65,49,49,Detritus / Unsharp Organisms,confirmed
2153,RCNHSha_20250513_234016_IMG6,1409,1794,71,81,49,49,Detritus / Unsharp Organisms,confirmed
6765,RCNHSha_20250921_225041_IMG5,2309,227,172,173,49,49,Detritus / Unsharp Organisms,confirmed
9075,RCNHSha_20250922_072118_IMG7,1599,1747,93,81,49,49,Detritus / Unsharp Organisms,confirmed
4514,RCNHSha_20250516_000901_IMG1,2959,1447,100,51,49,49,Detritus / Unsharp Organisms,confirmed
5597,RCNHSha_20250516_031002_IMG5,1830,117,269,515,49,49,Detritus / Unsharp Organisms,confirmed
17,RCNHSha_20250509_233933_IMG3,1910,843,233,190,49,50,Copepoda,relabelled
1317,RCNHSha_20250513_003931_IMG3,2061,1670,63,65,49,49,Detritus / Unsharp Organisms,confirmed
2036,RCNHSha_20250513_043932_IMG3,692,1226,76,42,49,49,Detritus / Unsharp Organisms,confirmed
4601,RCNHSha_20250516_000901_IMG1,2245,2473,61,58,49,49,Detritus / Unsharp Organisms,confirmed
8626,RCNHSha_20250922_062047_IMG4,1491,1668,85,73,49,49,Detritus / Unsharp Organisms,confirmed
8741,RCNHSha_20250922_062107_IMG6,1357,2346,42,62,49,49,Detritus / Unsharp Organisms,confirmed
5659,RCNHSha_20250516_031002_IMG5,3166,1969,88,113,49,49,Detritus / Unsharp Organisms,confirmed
903,RCNHSha_20250512_011034_IMG7,3087,2255,72,52,49,49,Detritus / Unsharp Organisms,confirmed
4676,RCNHSha_20250516_000947_IMG4,3305,1644,114,89,49,49,Detritus / Unsharp Organisms,confirmed
7507,RCNHSha_20250922_005035_IMG4,1057,1147,96,116,49,49,Detritus / Unsharp Organisms,confirmed
9455,RCNHSha_20250922_202125_IMG5,1242,866,294,370,49,49,Detritus / Unsharp Organisms,confirmed
5049,RCNHSha_20250516_003930_IMG3,1841,934,75,79,49,49,Detritus / Unsharp Organisms,confirmed
605,RCNHSha_20250511_233901_IMG1,1213,1506,74,47,49,49,Detritus / Unsharp Organisms,confirmed
6060,RCNHSha_20250516_054032_IMG7,2191,513,56,74,49,49,Detritus / Unsharp Organisms,confirmed
2990,RCNHSha_20250515_001032_IMG7,2745,2415,162,107,49,49,Detritus / Unsharp Organisms,confirmed
6962,RCNHSha_20250921_225101_IMG7,1019,916,66,73,49,49,Detritus / Unsharp Organisms,confirmed
8186,RCNHSha_20250922_055035_IMG3,1611,1742,81,79,49,49,Detritus / Unsharp Organisms,confirmed
7483,RCNHSha_20250922_005035_IMG4,1256,545,98,111,49,49,Detritus / Unsharp Organisms,confirmed
4607,RCNHSha_20250516_000901_IMG1,1441,2587,111,103,49,49,Detritus / Unsharp Organisms,confirmed
2133,RCNHSha_20250513_234016_IMG6,1584,1152,57,65,49,49,Detritus / Unsharp Organisms,confirmed
141,RCNHSha_20250510_020901_IMG1,2357,843,44,52,49,49,Detritus / Unsharp Organisms,confirmed
8118,RCNHSha_20250922_052024_IMG2,1149,2038,73,61,49,49,Detritus / Unsharp Organisms,confirmed
6480,RCNHSha_20250921_222019_IMG3,2538,233,61,49,49,49,Detritus / Unsharp Organisms,confirmed
478,RCNHSha_20250511_033916_IMG2,1558,857,102,100,49,49,Detritus / Unsharp Organisms,confirmed
1266,RCNHSha_20250513_003900_IMG1,1657,2618,76,64,49,49,Detritus / Unsharp Organisms,confirmed
1433,RCNHSha_20250513_014047_IMG8,1041,1542,60,70,49,49,Detritus / Unsharp Organisms,confirmed
3461,RCNHSha_20250515_011017_IMG6,2363,2569,195,119,49,49,Detritus / Unsharp Organisms,confirmed
5615,RCNHSha_20250516_031002_IMG5,1009,603,125,129,49,49,Detritus / Unsharp Organisms,confirmed
8180,RCNHSha_20250922_055035_IMG3,1142,1493,44,69,49,49,Detritus / Unsharp Organisms,confirmed
8432,RCNHSha_20250922_055135_IMG9,2664,1278,67,85,49,49,Detritus / Unsharp Organisms,confirmed
9296,RCNHSha_20250922_075129_IMG8,1231,728,55,54,49,49,Detritus / Unsharp Organisms,confirmed
7206,RCNHSha_20250921_232012_IMG2,3161,1080,76,68,49,49,Detritus / Unsharp Organisms,confirmed
6411,RCNHSha_20250520_031016_IMG6,1984,2370,453,412,49,49,Detritus / Unsharp Organisms,confirmed
2157,RCNHSha_20250513_234016_IMG6,2435,1976,77,70,49,49,Detritus / Unsharp Organisms,confirmed
2806,RCNHSha_20250515_000932_IMG3,2991,1372,120,59,49,49,Detritus / Unsharp Organisms,confirmed
9214,RCNHSha_20250922_075109_IMG6,1230,723,55,58,49,49,Detritus / Unsharp Organisms,confirmed
8160,RCNHSha_20250922_055035_IMG3,2683,810,66,58,49,49,Detritus / Unsharp Organisms,confirmed
343,RCNHSha_20250511_020931_IMG3,2734,498,60,56,49,49,Detritus / Unsharp Organisms,confirmed
6197,RCNHSha_20250518_050946_IMG4,2889,1594,56,108,49,49,Detritus / Unsharp Organisms,confirmed
5663,RCNHSha_20250516_031002_IMG5,1275,2002,263,475,49,49,Detritus / Unsharp Organisms,confirmed
8567,RCNHSha_20250922_062017_IMG1,967,2337,75,80,49,49,Detritus / Unsharp Organisms,confirmed
3180,RCNHSha_20250515_003932_IMG3,1414,1495,68,78,49,49,Detritus / Unsharp Organisms,confirmed
1113,RCNHSha_20250512_050915_IMG2,2376,2256,120,125,49,49,Detritus / Unsharp Organisms,confirmed
9242,RCNHSha_20250922_075109_IMG6,720,1686,45,79,49,49,Detritus / Unsharp Organisms,confirmed
7643,RCNHSha_20250922_005045_IMG5,998,2506,74,73,49,49,Detritus / Unsharp Organisms,confirmed
4939,RCNHSha_20250516_001016_IMG6,2683,1482,58,56,49,49,Detritus / Unsharp Organisms,confirmed
841,RCNHSha_20250512_011034_IMG7,2604,1525,67,76,49,49,Detritus / Unsharp Organisms,confirmed
8351,RCNHSha_20250922_055125_IMG8,1599,1646,61,60,49,49,Detritus / Unsharp Organisms,confirmed
8009,RCNHSha_20250922_045153_IMG11,3159,1136,63,80,49,49,Detritus / Unsharp Organisms,confirmed
1441,RCNHSha_20250513_014047_IMG8,1019,1781,98,78,49,49,Detritus / Unsharp Organisms,confirmed
4158,RCNHSha_20250515_041033_IMG7,1521,2651,98,94,49,49,Detritus / Unsharp Organisms,confirmed
5666,RCNHSha_20250516_031002_IMG5,2769,2079,289,597,49,49,Detritus / Unsharp Organisms,confirmed
6580,RCNHSha_20250921_222029_IMG4,740,795,243,272,49,49,Detritus / Unsharp Organisms,confirmed
7608,RCNHSha_20250922_005045_IMG5,1845,1525,53,64,49,49,Detritus / Unsharp Organisms,confirmed
2994,RCNHSha_20250515_001032_IMG7,2257,2485,125,52,49,49,Detritus / Unsharp Organisms,confirmed
7941,RCNHSha_20250922_045113_IMG7,470,1442,181,148,49,49,Detritus / Unsharp Organisms,confirmed
3160,RCNHSha_20250515_003932_IMG3,2395,336,99,100,49,49,Detritus / Unsharp Organisms,confirmed
4605,RCNHSha_20250516_000901_IMG1,2018,2570,79,70,49,49,Detritus / Unsharp Organisms,confirmed
5070,RCNHSha_20250516_003930_IMG3,2246,1532,63,67,49,49,Detritus / Unsharp Organisms,confirmed
7118,RCNHSha_20250921_225141_IMG11,2912,719,108,89,49,49,Detritus / Unsharp Organisms,confirmed
943,RCNHSha_20250512_020902_IMG1,2770,1330,64,128,49,49,Detritus / Unsharp Organisms,confirmed
6549,RCNHSha_20250921_222019_IMG3,1161,2492,67,53,49,49,Detritus / Unsharp Organisms,confirmed
2865,RCNHSha_20250515_000932_IMG3,2484,2603,89,109,49,49,Detritus / Unsharp Organisms,confirmed
6473,RCNHSha_20250520_031046_IMG8,1960,2369,477,413,49,49,Detritus / Unsharp Organisms,confirmed
1246,RCNHSha_20250513_003900_IMG1,2570,1754,74,57,49,49,Detritus / Unsharp Organisms,confirmed
6350,RCNHSha_20250520_031001_IMG5,1992,2369,448,421,49,49,Detritus / Unsharp Organisms,confirmed
7665,RCNHSha_20250922_005105_IMG7,950,570,75,89,49,49,Detritus / Unsharp Organisms,confirmed
6289,RCNHSha_20250520_024045_IMG8,2004,2368,432,444,49,49,Detritus / Unsharp Organisms,confirmed
2049,RCNHSha_20250513_043932_IMG3,1875,1668,94,91,49,49,Detritus / Unsharp Organisms,confirmed
7352,RCNHSha_20250921_232102_IMG7,3002,2381,59,61,49,49,Detritus / Unsharp Organisms,confirmed
8594,RCNHSha_20250922_062047_IMG4,1345,606,79,65,49,49,Detritus / Unsharp Organisms,confirmed
5051,RCNHSha_20250516_003930_IMG3,2107,942,117,147,49,49,Detritus / Unsharp Organisms,confirmed
7628,RCNHSha_20250922_005045_IMG5,1122,2082,56,55,49,49,Detritus / Unsharp Organisms,confirmed
7336,RCNHSha_20250921_232102_IMG7,1496,1930,74,91,49,49,Detritus / Unsharp Organisms,confirmed
5893,RCNHSha_20250516_041049_IMG8,2923,1582,67,68,49,49,Detritus / Unsharp Organisms,confirmed
6445,RCNHSha_20250520_031046_IMG8,2678,1135,89,70,49,49,Detritus / Unsharp Organisms,confirmed
7791,RCNHSha_20250922_005145_IMG11,2081,1462,101,100,49,49,Detritus / Unsharp Organisms,confirmed
1196,RCNHSha_20250513_001017_IMG6,1415,1671,66,69,49,49,Detritus / Unsharp Organisms,confirmed
359,RCNHSha_20250511_020931_IMG3,3125,1997,81,45,49,49,Detritus / Unsharp Organisms,confirmed
8094,RCNHSha_20250922_052024_IMG2,472,1468,157,159,49,49,Detritus / Unsharp Organisms,confirmed
3411,RCNHSha_20250515_011017_IMG6,2281,365,46,94,49,49,Detritus / Unsharp Organisms,confirmed
8386,RCNHSha_20250922_055125_IMG8,2899,2520,84,86,49,49,Detritus / Unsharp Organisms,confirmed
7473,RCNHSha_20250922_005035_IMG4,1835,145,116,74,49,49,Detritus / Unsharp Organisms,confirmed
7982,RCNHSha_20250922_045113_IMG7,1402,2887,83,86,49,49,Detritus / Unsharp Organisms,confirmed
118,RCNHSha_20250510_010900_IMG1,2001,2791,66,70,49,49,Detritus / Unsharp Organisms,confirmed
7491,RCNHSha_20250922_005035_IMG4,2826,753,52,54,49,49,Detritus / Unsharp Organisms,confirmed
7844,RCNHSha_20250922_005155_IMG12,2886,750,354,610,49,49,Detritus / Unsharp Organisms,confirmed
3267,RCNHSha_20250515_010917_IMG2,1814,762,112,71,49,49,Detritus / Unsharp Organisms,confirmed
8017,RCNHSha_20250922_045153_IMG11,490,1456,161,136,49,49,Detritus / Unsharp Organisms,confirmed
3940,RCNHSha_20250515_031002_IMG5,2391,2410,74,61,49,49,Detritus / Unsharp Organisms,confirmed
3798,RCNHSha_20250515_023917_IMG2,1623,1224,115,104,49,49,Detritus / Unsharp Organisms,confirmed
1481,RCNHSha_20250513_023901_IMG1,1584,2526,140,78,49,0,Cladoceramorpha,relabelled
8443,RCNHSha_20250922_055135_IMG9,1600,1629,60,77,49,49,Detritus / Unsharp Organisms,confirmed
8611,RCNHSha_20250922_062047_IMG4,1414,1273,60,67,49,49,Detritus / Unsharp Organisms,confirmed
7657,RCNHSha_20250922_005105_IMG7,2582,247,78,82,49,49,Detritus / Unsharp Organisms,confirmed
2514,RCNHSha_20250514_044002_IMG5,1094,1696,53,60,49,49,Detritus / Unsharp Organisms,confirmed
6453,RCNHSha_20250520_031046_IMG8,2744,1408,88,86,49,49,Detritus / Unsharp Organisms,confirmed
7303,RCNHSha_20250921_232102_IMG7,3139,1138,53,53,49,49,Detritus / Unsharp Organisms,confirmed
4568,RCNHSha_20250516_000901_IMG1,2270,2071,122,106,49,0,Cladoceramorpha,relabelled
2634,RCNHSha_20250514_054033_IMG7,1776,641,52,52,49,49,Detritus / Unsharp Organisms,confirmed
8322,RCNHSha_20250922_055125_IMG8,2837,669,44,76,49,49,Detritus / Unsharp Organisms,confirmed
5646,RCNHSha_20250516_031002_IMG5,2502,1327,100,63,49,49,Detritus / Unsharp Organisms,confirmed
748,RCNHSha_20250512_004016_IMG6,1467,2354,134,108,49,0,Cladoceramorpha,relabelled
8944,RCNHSha_20250922_065047_IMG4,2881,673,90,94,49,49,Detritus / Unsharp Organisms,confirmed
851,RCNHSha_20250512_011034_IMG7,3174,1620,92,79,49,49,Detritus / Unsharp Organisms,confirmed
8040,RCNHSha_20250922_045153_IMG11,2538,2062,63,56,49,49,Detritus / Unsharp Organisms,confirmed
7809,RCNHSha_20250922_005145_IMG11,3102,1997,90,91,49,49,Detritus / Unsharp Organisms,confirmed
5979,RCNHSha_20250516_053901_IMG1,850,992,74,87,49,49,Detritus / Unsharp Organisms,confirmed
4864,RCNHSha_20250516_001016_IMG6,2055,149,83,133,49,49,Detritus / Unsharp Organisms,confirmed
5675,RCNHSha_20250516_031002_IMG5,2686,2526,68,87,49,49,Detritus / Unsharp Organisms,confirmed
4951,RCNHSha_20250516_001016_IMG6,3002,1608,118,38,49,49,Detritus / Unsharp Organisms,confirmed
2571,RCNHSha_20250514_053917_IMG2,2539,2292,51,66,49,49,Detritus / Unsharp Organisms,confirmed
715,RCNHSha_20250512_001048_IMG8,1453,370,42,116,49,49,Detritus / Unsharp Organisms,confirmed
5696,RCNHSha_20250516_033932_IMG3,1405,974,83,44,49,49,Detritus / Unsharp Organisms,confirmed
7460,RCNHSha_20250922_002134_IMG10,2865,2444,137,129,49,49,Detritus / Unsharp Organisms,confirmed
2245,RCNHSha_20250514_013946_IMG4,3167,862,119,89,49,49,Detritus / Unsharp Organisms,confirmed
1916,RCNHSha_20250513_040901_IMG1,1816,1385,62,69,49,49,Detritus / Unsharp Organisms,confirmed
5652,RCNHSha_20250516_031002_IMG5,1824,1616,85,68,49,49,Detritus / Unsharp Organisms,confirmed
1345,RCNHSha_20250513_003931_IMG3,1698,2742,158,76,49,49,Detritus / Unsharp Organisms,confirmed
1224,RCNHSha_20250513_003900_IMG1,3203,925,109,95,49,49,Detritus / Unsharp Organisms,confirmed
9573,RCNHSha_20250922_202225_IMG11,2691,2342,69,79,49,49,Detritus / Unsharp Organisms,confirmed
7554,RCNHSha_20250922_005035_IMG4,2865,2444,126,127,49,49,Detritus / Unsharp Organisms,confirmed
366,RCNHSha_20250511_020946_IMG4,2804,766,55,133,49,49,Detritus / Unsharp Organisms,confirmed
1067,RCNHSha_20250512_034017_IMG6,1838,1161,48,65,49,49,Detritus / Unsharp Organisms,confirmed
5154,RCNHSha_20250516_004030_IMG7,2578,1457,59,51,49,49,Detritus / Unsharp Organisms,confirmed
6220,RCNHSha_20250518_050946_IMG4,2403,2368,132,92,49,49,Detritus / Unsharp Organisms,confirmed
1418,RCNHSha_20250513_014047_IMG8,1901,553,101,94,49,49,Detritus / Unsharp Organisms,confirmed
7639,RCNHSha_20250922_005045_IMG5,1186,2415,68,67,49,49,Detritus / Unsharp Organisms,confirmed
6872,RCNHSha_20250921_225051_IMG6,1011,963,187,77,49,49,Detritus / Unsharp Organisms,confirmed
7021,RCNHSha_20250921_225101_IMG7,1739,2728,52,171,49,49,Detritus / Unsharp Organisms,confirmed
1078,RCNHSha_20250512_041002_IMG5,3069,1228,84,50,49,49,Detritus / Unsharp Organisms,confirmed
1257,RCNHSha_20250513_003900_IMG1,2811,2275,106,88,49,49,Detritus / Unsharp Organisms,confirmed
4619,RCNHSha_20250516_000947_IMG4,2469,260,114,55,49,49,Detritus / Unsharp Organisms,confirmed
8673,RCNHSha_20250922_062107_IMG6,2297,427,70,72,49,49,Detritus / Unsharp Organisms,confirmed
3309,RCNHSha_20250515_010932_IMG3,1862,206,91,44,49,49,Detritus / Unsharp Organisms,confirmed
263,RCNHSha_20250510_054002_IMG5,2925,1876,101,105,49,49,Detritus / Unsharp Organisms,confirmed
5062,RCNHSha_20250516_003930_IMG3,2401,1327,91,90,49,49,Detritus / Unsharp Organisms,confirmed
7355,RCNHSha_20250921_232102_IMG7,2877,2446,112,117,49,49,Detritus / Unsharp Organisms,confirmed
5756,RCNHSha_20250516_040916_IMG2,2723,1977,86,93,49,49,Detritus / Unsharp Organisms,confirmed
1071,RCNHSha_20250512_034017_IMG6,797,1907,64,88,49,49,Detritus / Unsharp Organisms,confirmed
7373,RCNHSha_20250922_002134_IMG10,2295,228,104,172,49,49,Detritus / Unsharp Organisms,confirmed
5629,RCNHSha_20250516_031002_IMG5,3249,949,109,121,49,49,Detritus / Unsharp Organisms,confirmed
7341,RCNHSha_20250921_232102_IMG7,3095,2044,92,95,49,49,Detritus / Unsharp Organisms,confirmed
1091,RCNHSha_20250512_041018_IMG6,1766,2443,106,93,49,49,Detritus / Unsharp Organisms,confirmed
870,RCNHSha_20250512_011034_IMG7,3243,1789,117,60,49,49,Detritus / Unsharp Organisms,confirmed
9298,RCNHSha_20250922_075129_IMG8,1762,765,72,61,49,49,Detritus / Unsharp Organisms,confirmed
716,RCNHSha_20250512_001048_IMG8,1821,944,114,47,49,49,Detritus / Unsharp Organisms,confirmed
4357,RCNHSha_20250515_234002_IMG5,987,2283,106,79,49,49,Detritus / Unsharp Organisms,confirmed
5493,RCNHSha_20250516_014000_IMG5,1196,1791,39,126,49,49,Detritus / Unsharp Organisms,confirmed
5743,RCNHSha_20250516_040916_IMG2,2461,1357,142,43,49,49,Detritus / Unsharp Organisms,confirmed
8388,RCNHSha_20250922_055125_IMG8,2869,2580,113,118,49,49,Detritus / Unsharp Organisms,confirmed
5667,RCNHSha_20250516_031002_IMG5,865,2113,138,84,49,49,Detritus / Unsharp Organisms,confirmed
425,RCNHSha_20250511_021031_IMG7,1390,574,171,140,50,50,Copepoda,confirmed
7062,RCNHSha_20250921_225111_IMG8,1170,1444,119,111,50,1000,Unidentified_Organism,relabelled
7597,RCNHSha_20250922_005045_IMG5,1946,1292,111,100,50,1000,Unidentified_Organism,relabelled
147,RCNHSha_20250510_020901_IMG1,1275,1573,231,118,50,50,Copepoda,confirmed
1255,RCNHSha_20250513_003900_IMG1,1603,2092,176,127,50,50,Copepoda,confirmed
2129,RCNHSha_20250513_234016_IMG6,2678,843,180,135,50,50,Copepoda,confirmed
2481,RCNHSha_20250514_034002_IMG5,1828,1513,158,99,50,50,Copepoda,confirmed
2899,RCNHSha_20250515_001032_IMG7,1560,649,139,128,50,50,Copepoda,confirmed
281,RCNHSha_20250511_003931_IMG3,722,1183,230,113,50,50,Copepoda,confirmed
1245,RCNHSha_20250513_003900_IMG1,3094,1722,229,130,50,50,Copepoda,confirmed
2953,RCNHSha_20250515_001032_IMG7,3148,1509,179,87,50,50,Copepoda,confirmed
4351,RCNHSha_20250515_234002_IMG5,1974,1930,182,134,50,50,Copepoda,confirmed
2344,RCNHSha_20250514_023946_IMG4,1496,2376,137,81,50,50,Copepoda,confirmed
1334,RCNHSha_20250513_003931_IMG3,1810,2210,220,113,50,50,Copepoda,confirmed
1314,RCNHSha_20250513_003931_IMG3,2588,1633,206,171,50,50,Copepoda,confirmed
151,RCNHSha_20250510_020901_IMG1,2679,1933,121,100,50,50,Copepoda,confirmed
1002,RCNHSha_20250512_021047_IMG8,1489,1631,205,169,50,0,Cladoceramorpha,relabelled
7131,RCNHSha_20250921_225141_IMG11,685,1423,334,252,50,0,Cladoceramorpha,relabelled
7880,RCNHSha_20250922_005155_IMG12,803,1876,140,129,50,0,Cladoceramorpha,relabelled
414,RCNHSha_20250511_021016_IMG6,2370,2067,213,260,50,0,Cladoceramorpha,relabelled
